Close,High,Low,Open,CloseBkp,Datetime
461.7035217285156,461.7231437000257,451.0527455500631,452.4368584503369,461.7035217285156,2024-05-31 06:00:00+02:00
461.7035217285156,,,,461.7035217285156,2024-05-31 06:00:00+02:00
464.8033905029297,,,,464.8033905029297,2024-06-01 18:00:00+02:00
465.00726318359375,467.91105540744167,462.4316278264132,463.41612877478,465.00726318359375,2024-06-03 06:00:00+02:00
465.64869689941406,,,,465.64869689941406,2024-06-03 18:00:00+02:00
466.2901306152344,467.55307784073455,463.57525689298114,464.917777532521,466.2901306152344,2024-06-04 06:00:00+02:00
464.4702758789063,,,,464.4702758789063,2024-06-04 18:00:00+02:00
462.6504211425781,466.2503442471736,461.04933242879343,465.8227357785869,462.6504211425781,2024-06-05 06:00:00+02:00
464.3360137939453,,,,464.3360137939453,2024-06-05 18:00:00+02:00
466.0216064453125,467.1851324212346,461.7752935256993,462.6504189865013,466.0216064453125,2024-06-06 06:00:00+02:00
466.7724151611328,,,,466.7724151611328,2024-06-06 18:00:00+02:00
467.5232238769531,472.6546163051552,466.0215868268213,466.21053574101126,467.5232238769531,2024-06-07 06:00:00+02:00
466.1956329345703,,,,466.1956329345703,2024-06-08 18:00:00+02:00
464.8680419921875,468.1398082574773,463.1774862786627,468.1398082574773,464.8680419921875,2024-06-10 06:00:00+02:00
462.5509490966797,,,,462.5509490966797,2024-06-10 18:00:00+02:00
460.2338562011719,463.99289565778,460.0150748423909,463.0978920439902,460.2338562011719,2024-06-11 06:00:00+02:00
458.3990936279297,,,,458.3990936279297,2024-06-11 18:00:00+02:00
456.5643310546875,460.661512139574,455.13234342837467,459.7366457008353,456.5643310546875,2024-06-12 06:00:00+02:00
456.2908630371094,,,,456.2908630371094,2024-06-12 18:00:00+02:00
456.0173950195313,457.2007991897296,453.4815462824581,456.0969684342684,456.0173950195313,2024-06-13 06:00:00+02:00
455.9080047607422,,,,455.9080047607422,2024-06-13 18:00:00+02:00
455.7986145019531,456.0173958703399,451.92024510633706,453.9688204883385,455.7986145019531,2024-06-14 06:00:00+02:00
456.1317596435547,,,,456.1317596435547,2024-06-15 18:00:00+02:00
456.46490478515625,456.6438994429296,453.7798635250962,455.2118814840129,456.46490478515625,2024-06-17 06:00:00+02:00
456.9571533203125,,,,456.9571533203125,2024-06-17 18:00:00+02:00
457.4494018554687,458.14553264981214,454.8538882947648,457.25049867183776,457.4494018554687,2024-06-18 06:00:00+02:00
460.60182189941406,,,,460.60182189941406,2024-06-19 06:00:00+02:00
463.7542419433594,464.8978593724704,456.61406077368935,457.44939951360607,463.7542419433594,2024-06-20 06:00:00+02:00
464.38075256347656,,,,464.38075256347656,2024-06-20 18:00:00+02:00
465.00726318359375,467.1950464408937,461.0791529569939,464.5597461988645,465.00726318359375,2024-06-21 06:00:00+02:00
466.95143127441406,,,,466.95143127441406,2024-06-22 18:00:00+02:00
468.8955993652344,473.05241497987424,465.226057106137,466.3597202972363,468.8955993652344,2024-06-24 06:00:00+02:00
467.1851348876953,,,,467.1851348876953,2024-06-24 18:00:00+02:00
465.47467041015625,469.0049743647688,464.0724848831463,468.2094223139271,465.47467041015625,2024-06-25 06:00:00+02:00
464.9376525878906,,,,464.9376525878906,2024-06-25 18:00:00+02:00
464.400634765625,465.50449584403935,461.1487771126083,464.4105890293294,464.400634765625,2024-06-26 06:00:00+02:00
464.4702453613281,,,,464.4702453613281,2024-06-26 18:00:00+02:00
464.5398559570313,466.2801525327752,462.7299402346503,466.2801525327752,464.5398559570313,2024-06-27 06:00:00+02:00
464.5249481201172,,,,464.5249481201172,2024-06-27 18:00:00+02:00
464.5100402832031,469.13425099600266,462.292394212649,467.4436649791936,464.5100402832031,2024-06-28 06:00:00+02:00
464.181869506836,,,,464.181869506836,2024-06-29 18:00:00+02:00
463.8536987304687,469.0646344109515,462.1830212319214,468.15967651214703,463.8536987304687,2024-07-01 06:00:00+02:00
463.4857482910156,,,,463.4857482910156,2024-07-01 18:00:00+02:00
463.1177978515625,464.0824206075646,461.4470900541526,463.01834626208887,463.1177978515625,2024-07-02 06:00:00+02:00
463.2818756103515,,,,463.2818756103515,2024-07-02 18:00:00+02:00
463.4459533691406,463.88351608286376,461.55649456808015,462.90893906623234,463.4459533691406,2024-07-03 06:00:00+02:00
461.5216827392578,,,,461.5216827392578,2024-07-04 06:00:00+02:00
459.597412109375,462.4216611940036,457.14110658759273,462.4017830157072,459.597412109375,2024-07-05 06:00:00+02:00
459.3985290527344,,,,459.3985290527344,2024-07-06 18:00:00+02:00
459.19964599609375,461.99406269928784,458.563180096537,460.114527791251,459.19964599609375,2024-07-08 06:00:00+02:00
458.4736785888672,,,,458.4736785888672,2024-07-08 18:00:00+02:00
