Open,High,Low,Close,CloseBkp,Datetime
26.954997131771268,27.43078756102771,26.527756028179294,27.362817764282227,27.362817764282227,2024-05-09 06:00:00+02:00
,,,27.28028392791748,27.28028392791748,2024-05-09 18:00:00+02:00
27.421079974444524,27.459920920358698,27.110359815284077,27.197750091552734,27.197750091552734,2024-05-10 06:00:00+02:00
,,,27.40651512145996,27.40651512145996,2024-05-11 18:00:00+02:00
27.372529802977628,27.819189555036093,27.353109330617297,27.615280151367188,27.615280151367188,2024-05-13 06:00:00+02:00
,,,27.58615016937256,27.58615016937256,2024-05-13 18:00:00+02:00
27.722090507068575,27.848321732028747,27.372531246341183,27.55702018737793,27.55702018737793,2024-05-14 06:00:00+02:00
,,,27.770639419555664,27.770639419555664,2024-05-14 18:00:00+02:00
27.663828279844775,28.14932895555712,27.65411804408596,27.9842586517334,27.9842586517334,2024-05-15 06:00:00+02:00
,,,28.032809257507324,28.032809257507324,2024-05-15 18:00:00+02:00
28.03281053530467,28.188170607275502,27.838609519322056,28.08135986328125,28.08135986328125,2024-05-16 06:00:00+02:00
,,,27.945420265197754,27.945420265197754,2024-05-16 18:00:00+02:00
28.061941263923767,28.071651500574703,27.683251294728635,27.809480667114258,27.809480667114258,2024-05-17 06:00:00+02:00
,,,27.756075859069824,27.756075859069824,2024-05-18 18:00:00+02:00
27.82890042014392,27.877449750103768,27.634699396228093,27.70267105102539,27.70267105102539,2024-05-20 06:00:00+02:00
,,,27.71723461151123,27.71723461151123,2024-05-20 18:00:00+02:00
27.644407901909965,27.83860891366756,27.498758069110824,27.73179817199707,27.73179817199707,2024-05-21 06:00:00+02:00
,,,28.236720085144043,28.236720085144043,2024-05-21 18:00:00+02:00
27.644409371977044,28.770770855176988,27.595860042474957,28.741641998291016,28.741641998291016,2024-05-22 06:00:00+02:00
,,,28.29983615875244,28.29983615875244,2024-05-22 18:00:00+02:00
28.57657112354565,28.57657112354565,27.8386098469794,27.858030319213867,27.858030319213867,2024-05-23 06:00:00+02:00
,,,27.95027446746826,27.95027446746826,2024-05-23 18:00:00+02:00
27.838609217982466,28.149329358560735,27.72208823924655,28.042518615722656,28.042518615722656,2024-05-24 06:00:00+02:00
,,,27.7609281539917,27.7609281539917,2024-05-26 06:00:00+02:00
27.96483837129035,28.042518405853567,27.31426738730915,27.479337692260742,27.479337692260742,2024-05-28 06:00:00+02:00
,,,27.24629783630371,27.24629783630371,2024-05-28 18:00:00+02:00
27.343398596305157,27.353108832308422,26.88702861638051,27.01325798034668,27.01325798034668,2024-05-29 06:00:00+02:00
,,,27.197749137878418,27.197749137878418,2024-05-29 18:00:00+02:00
27.10064899966471,27.382240295410156,26.984129868488676,27.382240295410156,27.382240295410156,2024-05-30 06:00:00+02:00
,,,27.60556983947754,27.60556983947754,2024-05-30 18:00:00+02:00
27.518179238484198,27.916289655848022,27.421078730143183,27.828899383544922,27.828899383544922,2024-05-31 06:00:00+02:00
,,,28.144474983215332,28.144474983215332,2024-06-01 18:00:00+02:00
27.828900041797418,28.673672076696516,27.809479569262223,28.460050582885742,28.460050582885742,2024-06-03 06:00:00+02:00
,,,28.547441482543945,28.547441482543945,2024-06-03 18:00:00+02:00
28.45034158913686,28.867872506687537,28.32411221622163,28.63483238220215,28.63483238220215,2024-06-04 06:00:00+02:00
,,,28.663960456848145,28.663960456848145,2024-06-04 18:00:00+02:00
28.702798767028828,28.76106018023696,28.324108841366264,28.69308853149414,28.69308853149414,2024-06-05 06:00:00+02:00
,,,28.328964233398438,28.328964233398438,2024-06-05 18:00:00+02:00
28.50860205969477,28.68338261024662,27.955131550972713,27.964839935302734,27.964839935302734,2024-06-06 06:00:00+02:00
,,,27.858030319213867,27.858030319213867,2024-06-06 18:00:00+02:00
27.916291019758145,28.207590706975104,27.722089993588007,27.751220703125,27.751220703125,2024-06-07 06:00:00+02:00
,,,27.503615379333496,27.503615379333496,2024-06-08 18:00:00+02:00
27.52789112478817,27.52789112478817,26.828768904451792,27.256010055541992,27.256010055541992,2024-06-10 06:00:00+02:00
,,,27.236589431762695,27.236589431762695,2024-06-10 18:00:00+02:00
27.13948877320656,27.50846847538702,27.08122735809534,27.2171688079834,27.2171688079834,2024-06-11 06:00:00+02:00
,,,27.037532806396484,27.037532806396484,2024-06-11 18:00:00+02:00
27.35310770839962,27.411367269987252,26.760796300804802,26.85789680480957,26.85789680480957,2024-06-12 06:00:00+02:00
,,,26.853042602539062,26.853042602539062,2024-06-12 18:00:00+02:00
26.70253856034703,26.916158202096053,26.411238880503976,26.848188400268555,26.848188400268555,2024-06-13 06:00:00+02:00
,,,26.789928436279297,26.789928436279297,2024-06-13 18:00:00+02:00
26.94528810767118,27.40165808636467,26.63456796455747,26.73166847229004,26.73166847229004,2024-06-14 06:00:00+02:00
