Open,High,Low,Close,Datetime
142.23334726314536,143.14875190817358,141.5148023786078,142.36131286621094,2024-05-07 06:00:00+02:00
140.19089384870125,141.46065200880912,139.74302926412668,140.20565795898438,2024-05-07 18:00:00+02:00
138.1484404342571,139.77255210944463,137.97125614964554,138.0500030517578,2024-05-08 06:00:00+02:00
138.71442655946566,140.85038575452177,138.3994389226541,139.66920471191406,2024-05-08 18:00:00+02:00
139.28041268467425,141.92821939959893,138.82762169566263,141.2884063720703,2024-05-09 06:00:00+02:00
140.20566054462148,141.94297386925433,138.12875041850293,140.26471710205078,2024-05-09 18:00:00+02:00
141.13090840456874,141.95772833890973,137.42987914134324,139.24102783203125,2024-05-10 06:00:00+02:00
140.55509072616823,141.44588598060778,137.8580656200861,140.04324340820312,2024-05-11 18:00:00+02:00
139.97927304776772,140.93404362230584,138.28625209882895,140.845458984375,2024-05-13 06:00:00+02:00
140.5797018161039,141.29332783819945,138.66521169824077,140.2401123046875,2024-05-13 18:00:00+02:00
141.18013058444006,141.65261205409303,139.04417129765258,139.634765625,2024-05-14 06:00:00+02:00
141.9725024510793,142.346554033965,139.61999293194663,141.00296020507812,2024-05-14 18:00:00+02:00
142.7648743177185,143.04049601383696,140.19581456624073,142.37115478515625,2024-05-15 06:00:00+02:00
142.56801763782886,143.47851849696633,140.5550975836066,142.51880645751953,2024-05-15 18:00:00+02:00
142.37116095793922,143.91654098009573,140.91438060097246,142.6664581298828,2024-05-16 06:00:00+02:00
142.7648796404426,143.55725262281138,141.09646800132484,142.12015533447266,2024-05-16 18:00:00+02:00
143.15859832294595,143.19796426552702,141.2785554016772,141.5738525390625,2024-05-17 06:00:00+02:00
142.22349999455844,143.08477460142578,140.7224199467791,141.3376235961914,2024-05-18 18:00:00+02:00
141.28840166617096,142.97158493732454,140.166284491881,141.1013946533203,2024-05-20 06:00:00+02:00
141.0226438315212,142.63199909825315,140.2155067723537,141.54925537109375,2024-05-20 18:00:00+02:00
140.75688599687146,142.2924132591818,140.26472905282645,141.9971160888672,2024-05-21 06:00:00+02:00
141.23427049876994,142.01187937036926,140.0875440239199,141.45081329345703,2024-05-21 18:00:00+02:00
