Close,High,Low,Open,CloseBkp,Datetime
230.12669372558594,233.61933616053616,220.72341395198492,231.58942782185224,230.12669372558594,2024-05-28 06:00:00+02:00
230.12669372558594,,,,230.12669372558594,2024-05-28 06:00:00+02:00
230.12669372558597,233.61933616053616,220.72341395198487,231.58942782185224,230.12669372558597,2024-05-28 06:00:00+02:00
230.12669372558597,,,,230.12669372558597,2024-05-28 06:00:00+02:00
230.12667846679688,233.61932067016383,220.7233993166901,231.5894124660751,230.12667846679688,2024-05-28 06:00:00+02:00
230.12667846679688,,,,230.12667846679688,2024-05-28 06:00:00+02:00
230.1266937255859,233.61933616053616,220.72341395198487,231.58942782185224,230.1266937255859,2024-05-28 06:00:00+02:00
225.0556030273437,,,,225.0556030273437,2024-05-28 18:00:00+02:00
219.9845123291016,228.09665218381608,218.1408379594353,226.0038334510362,219.9845123291016,2024-05-29 06:00:00+02:00
222.08729553222656,,,,222.08729553222656,2024-05-29 18:00:00+02:00
224.1900787353516,224.5189359251183,219.2470476963984,221.56907507178903,224.1900787353516,2024-05-30 06:00:00+02:00
220.3482666015625,,,,220.3482666015625,2024-05-30 18:00:00+02:00
216.50645446777344,223.7117052884253,207.2881129081559,223.2931445775333,216.50645446777344,2024-05-31 06:00:00+02:00
212.02684020996097,,,,212.02684020996097,2024-06-01 18:00:00+02:00
207.54722595214844,216.45663128999595,203.3516431670205,214.7624525708891,207.54722595214844,2024-06-03 06:00:00+02:00
204.9959945678711,,,,204.9959945678711,2024-06-03 18:00:00+02:00
202.4447631835937,207.78641946737253,196.16632156844616,206.2815928391192,202.4447631835937,2024-06-04 06:00:00+02:00
205.52915954589844,,,,205.52915954589844,2024-06-04 18:00:00+02:00
208.61355590820312,212.12151273076503,203.7502531682808,203.7901247812835,208.61355590820312,2024-06-05 06:00:00+02:00
205.26007843017567,,,,205.26007843017567,2024-06-05 18:00:00+02:00
201.90660095214844,209.0919159755106,195.5384715445361,208.7829793937064,201.90660095214844,2024-06-06 06:00:00+02:00
199.61447143554688,,,,199.61447143554688,2024-06-06 18:00:00+02:00
197.3223419189453,203.30180682558003,196.8439889842529,201.3883798802448,197.3223419189453,2024-06-07 06:00:00+02:00
205.60888671875,,,,205.60888671875,2024-06-08 18:00:00+02:00
213.8954315185547,214.03495175887497,197.45389499567943,198.84710533877487,213.8954315185547,2024-06-10 06:00:00+02:00
215.7291259765625,,,,215.7291259765625,2024-06-10 18:00:00+02:00
217.5628204345703,218.80854224568537,209.7297210780163,210.43729775761827,217.5628204345703,2024-06-11 06:00:00+02:00
217.47313690185547,,,,217.47313690185547,2024-06-11 18:00:00+02:00
217.38345336914065,221.01099483464623,211.4239090135083,220.51270608824947,217.38345336914065,2024-06-12 06:00:00+02:00
218.2803649902344,,,,218.2803649902344,2024-06-12 18:00:00+02:00
219.17727661132807,219.60581283266708,213.38716391902105,219.5559809176418,219.17727661132807,2024-06-13 06:00:00+02:00
216.67089080810547,,,,216.67089080810547,2024-06-13 18:00:00+02:00
