Open,High,Low,Close,Datetime
77.26151097214611,77.33135834614059,76.8124932268663,76.87236022949219,2024-05-07 06:00:00+02:00
76.90728597963376,77.06194748473317,76.47073797754094,76.61791610717773,2024-05-07 18:00:00+02:00
76.5530609871214,76.79253662332576,76.12898272821558,76.36347198486328,2024-05-08 06:00:00+02:00
76.49318998367917,77.10136461209399,76.21778957660419,76.83744049072266,2024-05-08 18:00:00+02:00
76.43331898023696,77.41019260086222,76.30659642499282,77.31140899658203,2024-05-09 06:00:00+02:00
77.09188219436334,77.67012331826653,76.47971846986403,77.01205825805664,2024-05-09 18:00:00+02:00
77.75044540848971,77.93005403567085,76.65284051473523,76.71270751953125,2024-05-10 06:00:00+02:00
77.35131709377588,77.64567334580332,76.637872775164,76.68776321411133,2024-05-11 18:00:00+02:00
76.95218877906204,77.36129265593577,76.62290503559275,76.6628189086914,2024-05-13 06:00:00+02:00
76.88234343930995,77.47105595908613,76.56303625272209,76.98212432861328,2024-05-13 18:00:00+02:00
76.81249809955784,77.58081926223647,76.50316746985142,77.30142974853516,2024-05-14 06:00:00+02:00
77.29145037833871,77.86619341952235,76.972143194902,77.46107864379883,2024-05-14 18:00:00+02:00
77.77040265711956,78.15156757680822,77.44111891995257,77.6207275390625,2024-05-15 06:00:00+02:00
77.65565429489709,77.92107431969424,77.16921584533219,77.39123153686523,2024-05-15 18:00:00+02:00
77.54090593267463,77.69058106258025,76.89731277071182,77.16173553466797,2024-05-16 06:00:00+02:00
77.52094713433463,77.59578469928744,76.8848373633191,77.07691955566406,2024-05-16 18:00:00+02:00
77.50098833599463,77.50098833599463,76.87236195592635,76.99210357666016,2024-05-17 06:00:00+02:00
77.27149039708164,77.50098946725993,76.86238270613163,76.98212432861328,2024-05-18 18:00:00+02:00
77.04199245816865,77.50099059852523,76.85240345633692,76.9721450805664,2024-05-20 06:00:00+02:00
76.90229995396506,77.24156028292606,76.6278968125678,76.95219039916992,2024-05-20 18:00:00+02:00
76.76260744976146,76.9821299673269,76.40339016879868,76.93223571777344,2024-05-21 06:00:00+02:00
76.86238621466157,77.09687547765822,76.5131493155196,76.91726684570312,2024-05-21 18:00:00+02:00
76.96216497956166,77.21162098798955,76.62290846224052,76.90229797363281,2024-05-22 06:00:00+02:00
76.94220819896925,77.07192638916315,75.98928822290665,76.15892028808594,2024-05-22 18:00:00+02:00
76.92225141837685,76.93223179033676,75.3556679835728,75.41554260253906,2024-05-23 06:00:00+02:00
76.318566096013,76.42334096371464,75.32074207090488,75.5702018737793,2024-05-23 18:00:00+02:00
