Open,High,Low,Close,Datetime
270.4424622529323,271.7815795227856,266.6349641392856,266.7049255371094,2024-05-07 06:00:00+02:00
268.05403315570754,269.2982115381924,265.1709312531202,265.75555419921875,2024-05-07 18:00:00+02:00
265.66560405848276,266.81484355359913,263.7068983669548,264.8061828613281,2024-05-08 06:00:00+02:00
265.96041719543484,269.27324515434174,264.2615354072549,267.3994903564453,2024-05-08 18:00:00+02:00
266.25523033238693,271.73164675508434,264.8161724475549,269.9927978515625,2024-05-09 06:00:00+02:00
269.3082367659192,272.2113300404578,266.2252535925787,270.6473693847656,2024-05-09 18:00:00+02:00
272.36124319945156,272.69101332583125,267.63433473760256,271.30194091796875,2024-05-10 06:00:00+02:00
272.09141548448264,272.7559725840135,266.30520475486605,268.27891540527344,2024-05-11 18:00:00+02:00
271.8215877695137,272.8209318421957,264.9760747721296,265.2558898925781,2024-05-13 06:00:00+02:00
268.91348527753087,270.38252222902486,262.47770718138725,264.2215576171875,2024-05-13 18:00:00+02:00
266.00538278554797,267.94411261585395,259.9793395906448,263.1872253417969,2024-05-14 06:00:00+02:00
265.6706217099379,269.65300846396815,262.6525985123975,266.8998107910156,2024-05-14 18:00:00+02:00
265.3358606343278,271.3619043120823,265.3258574341501,270.6123962402344,2024-05-15 06:00:00+02:00
267.43947874504244,271.17202956912627,264.44643274114355,267.1296844482422,2024-05-15 18:00:00+02:00
269.5430968557571,270.9821548261702,263.5670080481369,263.64697265625,2024-05-16 06:00:00+02:00
268.104030646992,268.82355963219857,263.06234152601553,263.936767578125,2024-05-16 18:00:00+02:00
266.66496443822695,266.66496443822695,262.5576750038941,264.2265625,2024-05-17 06:00:00+02:00
265.4457645315122,267.52940361601406,263.3921198143458,265.8554992675781,2024-05-18 18:00:00+02:00
264.2265646247975,268.3938427938012,264.2265646247975,267.48443603515625,2024-05-20 06:00:00+02:00
265.16594088126726,270.44747769243077,265.16594088126726,269.677978515625,2024-05-20 18:00:00+02:00
266.105317137737,272.5011125910603,266.105317137737,271.87152099609375,2024-05-21 06:00:00+02:00
269.4431313111216,273.2256520210739,267.1896208298975,271.3968505859375,2024-05-21 18:00:00+02:00
272.78094548450616,273.95019145108756,268.27392452205794,270.92218017578125,2024-05-22 06:00:00+02:00
274.19502801781647,277.4229050962129,270.6073864890973,273.6453857421875,2024-05-22 18:00:00+02:00
275.6091105511268,280.89561874133824,272.9408484561366,276.36859130859375,2024-05-23 06:00:00+02:00
276.713379607451,283.33902039137536,275.3792485599559,279.80633544921875,2024-05-23 18:00:00+02:00
277.8176486637752,285.7824220414124,277.8176486637752,283.24407958984375,2024-05-24 06:00:00+02:00
282.249729910575,286.23211659939363,278.18739407170335,281.35032653808594,2024-05-26 06:00:00+02:00
286.68181115737485,286.68181115737485,278.55713947963153,279.4565734863281,2024-05-28 06:00:00+02:00
281.37529845652125,284.14847201482655,277.31296261764965,278.6221160888672,2024-05-28 18:00:00+02:00
276.0687857556677,281.61513287227825,276.0687857556677,277.78765869140625,2024-05-29 06:00:00+02:00
277.00817880286905,281.40028487951577,276.4485485619007,278.6820831298828,2024-05-29 18:00:00+02:00
277.9475718500704,281.1854368867532,276.8283113681337,279.5765075683594,2024-05-30 06:00:00+02:00
279.4315967755416,282.65947384235574,273.13072453384586,277.6677551269531,2024-05-30 18:00:00+02:00
280.91562170101275,284.1335107979583,269.43313769955796,275.7590026855469,2024-05-31 06:00:00+02:00
279.501536156455,281.6751125183586,267.13963999595296,273.7752990722656,2024-06-01 18:00:00+02:00
278.08745061189734,279.2167142387589,264.84614229234796,271.7915954589844,2024-06-03 06:00:00+02:00
274.449840267343,275.5041561468288,265.0360213633372,270.8172302246094,2024-06-03 18:00:00+02:00
270.8122299227887,271.7915980548987,265.22590043432643,269.8428649902344,2024-06-04 06:00:00+02:00
270.5424185181028,274.0401226471662,267.5843534683842,272.7959289550781,2024-06-04 18:00:00+02:00
270.27260711341694,276.2886472394337,269.942806502442,275.7489929199219,2024-06-05 06:00:00+02:00
272.8808967939762,277.2630149197098,268.1589748314939,271.4268341064453,2024-06-05 18:00:00+02:00
275.4891864745355,278.2373825999859,266.3751431605458,267.10467529296875,2024-06-06 06:00:00+02:00
271.14703308604885,274.5697742080947,265.810524306757,268.12400817871094,2024-06-06 18:00:00+02:00
