Close,High,Low,Open,Datetime
166.5749969482422,167.31472964324308,164.37067712307058,165.24942030511622,2024-05-30 18:00:00+02:00
167.6573028564453,167.77645036592935,164.00328933854158,165.47283084253263,2024-05-31 06:00:00+02:00
166.64450073242188,167.6771553757589,163.86923800700038,166.08348927203843,2024-06-01 18:00:00+02:00
165.63169860839844,167.57786038558842,163.7351866754592,166.69414770154424,2024-06-03 06:00:00+02:00
162.83657836914062,165.82035668696807,161.79399982197327,165.25935284280044,2024-06-03 18:00:00+02:00
160.0414581298828,164.06285298834771,159.85281296848734,163.82455798405664,2024-06-04 06:00:00+02:00
160.29466247558594,163.0103437426315,159.92231895327205,161.93300880723473,2024-06-04 18:00:00+02:00
160.54786682128906,161.95783449691527,159.99182493805674,160.04145963041285,2024-06-05 06:00:00+02:00
161.36703491210938,162.18621187272734,159.9322423332914,160.0662832727161,2024-06-05 18:00:00+02:00
162.1862030029297,162.4145892485394,159.8726597285261,160.09110691501945,2024-06-06 06:00:00+02:00
161.02446746826172,162.5684911766209,159.3712277194649,160.53296128513233,2024-06-06 18:00:00+02:00
159.86273193359375,162.7223931047024,158.86979571040374,160.97481565524518,2024-06-07 06:00:00+02:00
158.03076934814453,161.4861908926046,157.42011568331174,160.05139073481186,2024-06-08 18:00:00+02:00
156.1988067626953,160.24998868050685,155.97043565621976,159.12796581437854,2024-06-10 06:00:00+02:00
155.26543426513672,157.88182345779703,154.1186017606241,157.13712125728046,2024-06-10 18:00:00+02:00
154.33206176757812,155.5136582350873,152.26676786502844,155.1462767001824,2024-06-11 06:00:00+02:00
153.84056854248047,155.77679113904514,152.49514425147012,154.9774847511639,2024-06-11 18:00:00+02:00
153.3490753173828,156.03992404300303,152.7235206379118,154.80869280214537,2024-06-12 06:00:00+02:00
153.19020080566406,154.73917891291293,151.62632927560253,153.82567939450047,2024-06-12 18:00:00+02:00
153.0313262939453,153.43843378282284,150.52913791329323,152.84266598685554,2024-06-13 06:00:00+02:00
153.31431579589844,154.2228533428958,149.2978906146011,150.89154900950388,2024-06-13 18:00:00+02:00
153.59730529785156,155.00727290296877,148.06664331590895,148.94043203215224,2024-06-14 06:00:00+02:00
154.93280792236328,156.0349601611487,149.5709432053203,150.89155021240057,2024-06-15 18:00:00+02:00
156.268310546875,157.0626474193286,151.07524309473166,152.8426683926489,2024-06-17 06:00:00+02:00
155.3994903564453,157.71302601764268,152.27173211162298,154.81861597434056,2024-06-17 18:00:00+02:00
154.53067016601562,158.3634046159567,153.4682211285143,156.7945635560322,2024-06-18 06:00:00+02:00
155.1165008544922,157.9811240200156,153.88029250456418,155.83637809509003,2024-06-19 06:00:00+02:00
155.70233154296875,157.59884342407452,154.2923638806141,154.87819263414784,2024-06-20 06:00:00+02:00
156.08460998535156,157.22152622832266,154.54555580577448,155.09663571603437,2024-06-20 18:00:00+02:00
156.46688842773438,156.8442090325708,154.79874773093488,155.31507879792093,2024-06-21 06:00:00+02:00
155.46402740478516,157.31088948837572,154.61010166386654,156.08461263383623,2024-06-22 18:00:00+02:00
154.46116638183594,157.7775699441806,154.42145559679824,156.85414646975153,2024-06-24 06:00:00+02:00
152.43557739257812,155.9505728056534,151.78521289586604,155.3498505907031,2024-06-24 18:00:00+02:00
150.4099884033203,154.1235756671262,149.14897019493384,153.84555471165473,2024-06-25 06:00:00+02:00
151.9391098022461,153.87534015580246,149.4120963154691,151.8398177199803,2024-06-25 18:00:00+02:00
153.46823120117188,153.62710464447875,149.67522243600442,149.83408072830585,2024-06-26 06:00:00+02:00
153.54270935058594,154.2228683143756,151.0454751503629,151.45257510613504,2024-06-26 18:00:00+02:00
153.6171875,154.81863198427249,152.4157278647214,153.0710694839643,2024-06-27 06:00:00+02:00
155.56517028808594,157.34166154936554,153.58939165905662,154.6942643012914,2024-06-27 18:00:00+02:00
157.51315307617188,159.86469111445862,154.76305545339187,156.31745911861856,2024-06-28 06:00:00+02:00
156.97508239746094,159.38640275638608,154.65842257757774,157.17934906310708,2024-06-29 18:00:00+02:00
156.43701171875,158.90811439831356,154.5537897017636,158.0412390075956,2024-07-01 06:00:00+02:00
156.16798400878906,158.1060015093741,154.8327851748597,157.09464941533082,2024-07-01 18:00:00+02:00
155.89895629882812,157.30388862043466,155.1117806479558,156.148059823066,2024-07-02 06:00:00+02:00
155.8790283203125,157.91669340222768,155.28117376855857,156.42705913923302,2024-07-02 18:00:00+02:00
155.85910034179688,158.5294981840207,155.4505668891613,156.70605845540004,2024-07-03 06:00:00+02:00
154.57372283935547,156.98505083992728,154.09544070826274,155.84913931790527,2024-07-04 06:00:00+02:00
153.28834533691406,155.4406034958339,152.74031452736418,154.9922201804105,2024-07-05 06:00:00+02:00
152.60580444335938,154.67336831846114,152.03784869485403,154.09544629986084,2024-07-06 18:00:00+02:00
151.9232635498047,153.9061331410884,151.3353828623439,153.19867241931115,2024-07-08 06:00:00+02:00
150.81724548339844,153.29333524765016,150.51832580560534,152.1823355992502,2024-07-08 18:00:00+02:00
149.7112274169922,152.68053735421194,149.70126874886682,151.16599877918924,2024-07-09 06:00:00+02:00
151.26065063476562,152.95455166153616,150.05001109775634,150.86707040297995,2024-07-09 18:00:00+02:00
152.81007385253906,153.22856596886038,150.39875344664583,150.56814202677063,2024-07-10 06:00:00+02:00
155.60003662109375,156.40214271060714,152.23215194307355,152.42645239739466,2024-07-10 18:00:00+02:00
158.38999938964844,159.5757194523539,154.0655504395013,154.2847627680187,2024-07-11 06:00:00+02:00
159.45616149902344,160.71163024192043,156.11318110180758,157.06475842845123,2024-07-11 18:00:00+02:00
160.52232360839844,161.84754103148697,158.16081176411384,159.84475408888375,2024-07-12 06:00:00+02:00
162.4005584716797,164.12435066811852,160.2881577673092,161.1351082636288,2024-07-13 18:00:00+02:00
164.27879333496094,166.40116030475008,162.41550377050456,162.42546243837387,2024-07-15 06:00:00+02:00
164.91151428222656,166.30649557285932,162.49521464410896,162.84395805318724,2024-07-15 18:00:00+02:00
165.5442352294922,166.21183084096853,162.57492551771338,163.26245366800055,2024-07-16 06:00:00+02:00
164.4780731201172,166.24172271454776,162.85392089957662,164.37345390680582,2024-07-16 18:00:00+02:00
163.4119110107422,166.271614588127,163.1329162814399,165.48445414561104,2024-07-17 06:00:00+02:00
164.2439193725586,166.5854910059899,162.8339924668111,164.07453075025018,2024-07-17 18:00:00+02:00
165.075927734375,166.89936742385274,162.53506865218233,162.6646073548893,2024-07-18 06:00:00+02:00
163.49661254882812,166.17696900825013,162.12155617838556,163.98485335222497,2024-07-18 18:00:00+02:00
161.91729736328125,165.45457059264754,161.70804370458882,165.30509934956063,2024-07-19 06:00:00+02:00
162.33578491210938,164.18413647781966,160.90592552957247,163.51155392764494,2024-07-20 18:00:00+02:00
162.7542724609375,162.91370236299178,160.10380735455612,161.71800850572924,2024-07-22 06:00:00+02:00
161.86248779296875,163.61119182338695,159.22696824748107,160.821236885213,2024-07-22 18:00:00+02:00
160.970703125,164.30868128378208,158.35012914040604,159.92446526469678,2024-07-23 06:00:00+02:00
157.60282135009766,162.55500083099892,156.24769754554342,160.16859236630478,2024-07-23 18:00:00+02:00
154.2349395751953,160.80132037821576,154.14526595068077,160.41271946791275,2024-07-24 06:00:00+02:00
155.345947265625,159.60063994835468,154.24989321521826,158.0860937779609,2024-07-24 18:00:00+02:00
156.4569549560547,158.39995951849363,154.3545204797558,155.7594680880091,2024-07-25 06:00:00+02:00
158.385009765625,160.11876822819784,155.06196958681176,156.0434381237166,2024-07-25 18:00:00+02:00
160.3130645751953,161.837576937902,155.76941869386775,156.3274081594241,2024-07-26 06:00:00+02:00
159.57572174072266,161.07034291022825,156.63630316251655,158.0063649736498,2024-07-27 18:00:00+02:00
158.83837890625,160.30310888255443,157.50318763116536,159.68532178787552,2024-07-29 06:00:00+02:00
158.84833526611328,160.2433165386758,157.8569080890036,159.16220815051628,2024-07-29 18:00:00+02:00
158.85829162597656,160.18352419479712,158.21062854684186,158.63909451315706,2024-07-30 06:00:00+02:00
160.60700225830078,162.6745584447262,158.6490522330515,159.03267378559457,2024-07-30 18:00:00+02:00
162.355712890625,165.16559269465523,159.08747591926112,159.4262530580321,2024-07-31 06:00:00+02:00
158.7885513305664,164.16420209291115,156.63131391358948,160.7066515951509,2024-07-31 18:00:00+02:00
155.2213897705078,163.16281149116708,154.17515190791784,161.98705013226967,2024-08-01 06:00:00+02:00
152.86487579345703,159.08748478257434,151.49978568115313,157.5579854245485,2024-08-01 18:00:00+02:00
150.50836181640625,155.0121580739816,148.8244194543884,153.1289207168273,2024-08-02 06:00:00+02:00
150.2443084716797,153.25846278153784,146.8465326823543,149.55179344513826,2024-08-03 18:00:00+02:00
149.98025512695312,151.50476748909406,144.86864591032025,145.9746661734492,2024-08-05 06:00:00+02:00
149.70126342773438,152.15244127885404,146.95613769940053,147.8678575309787,2024-08-05 18:00:00+02:00
149.42227172851562,152.80011506861405,149.04362948848083,149.7610488885082,2024-08-06 06:00:00+02:00
147.0458221435547,152.37663630765974,146.6671799027946,150.55817593243796,2024-08-06 18:00:00+02:00
144.66937255859375,151.9531575467054,144.29073031710834,151.35530297636774,2024-08-07 06:00:00+02:00
144.89854431152344,149.22796500740918,144.47506525543395,148.59026055742004,2024-08-07 18:00:00+02:00
145.12771606445312,146.50277246811294,144.65940019375952,145.82521813847234,2024-08-08 06:00:00+02:00
144.8736343383789,146.08926083612522,143.83736268884675,145.36188275159145,2024-08-08 18:00:00+02:00
144.6195526123047,145.6757492041375,143.01532518393398,144.89854736471057,2024-08-09 06:00:00+02:00
142.7313461303711,145.24728569799015,141.44098403187604,144.8487261107052,2024-08-10 18:00:00+02:00
140.8431396484375,144.8188221918428,139.8666428798181,144.79890485669983,2024-08-12 06:00:00+02:00
141.60540008544922,143.79252114900396,140.12073753780555,142.98044877586716,2024-08-12 18:00:00+02:00
142.36766052246094,142.7662201061651,140.374832195793,141.16199269503448,2024-08-13 06:00:00+02:00
141.56055450439453,142.561947940535,139.64246187160967,141.7299430286791,2024-08-13 18:00:00+02:00
140.75344848632812,142.35767577490492,138.91009154742636,142.2978933623237,2024-08-14 06:00:00+02:00
142.72635650634766,144.66438167698246,140.99758500555504,144.26083516328745,2024-08-14 18:00:00+02:00
144.6992645263672,146.97108757906,143.0850784636837,146.2237769642512,2024-08-15 06:00:00+02:00
144.70423889160156,146.51771229959263,143.45872883239764,145.1974666525835,2024-08-15 18:00:00+02:00
144.70921325683594,146.06433702012524,143.83237920111156,144.1711563409158,2024-08-16 06:00:00+02:00
144.1313018798828,146.14405504206107,143.31424261864697,144.43022916994676,2024-08-17 18:00:00+02:00
143.5533905029297,146.2237730639969,142.79610603618235,144.68930199897773,2024-08-19 06:00:00+02:00
143.2195816040039,145.15262741297272,142.57191091446327,144.12134275795324,2024-08-19 18:00:00+02:00
142.88577270507812,144.0814817619485,142.34771579274422,143.55338351692873,2024-08-20 06:00:00+02:00
144.41029357910156,145.40670766229542,143.1797215720906,143.96688960836053,2024-08-20 18:00:00+02:00
145.934814453125,146.73193356264233,144.01172735143695,144.38039569979236,2024-08-21 06:00:00+02:00
145.81524658203125,146.5625495700354,144.08148054197724,145.0181046651585,2024-08-21 18:00:00+02:00
145.6956787109375,146.39316557742845,144.1512337325175,145.65581363052465,2024-08-22 06:00:00+02:00
146.44796752929688,146.9611202075546,144.8238152092486,146.08925783115248,2024-08-22 18:00:00+02:00
147.20025634765625,147.5290748376807,145.4963966859797,146.5227020317803,2024-08-23 06:00:00+02:00
148.55039978027344,149.76602622994642,147.04083297876824,148.02728844208934,2024-08-24 18:00:00+02:00
149.90054321289062,152.00297762221217,148.58526927155677,149.53187485239835,2024-08-26 06:00:00+02:00
149.86566162109375,151.55458322745096,148.3212167292541,149.56176261680213,2024-08-26 18:00:00+02:00
149.83078002929688,151.10618883268972,148.05716418695147,149.59165038120588,2024-08-27 06:00:00+02:00
148.66996002197266,150.19447998662497,147.41448374075443,149.0436229253297,2024-08-27 18:00:00+02:00
147.50914001464844,149.2827711405602,146.7718032945574,148.4955954694535,2024-08-28 06:00:00+02:00
148.49559783935547,150.04004279099718,147.17535213759936,148.45574034530534,2024-08-28 18:00:00+02:00
149.4820556640625,150.7973144414341,147.57890098064132,148.41588522115725,2024-08-29 06:00:00+02:00
150.42366790771484,151.27061081923767,148.55040441831895,149.01373335171962,2024-08-29 18:00:00+02:00
151.3652801513672,151.74390719704127,149.52190785599657,149.611581482282,2024-08-30 06:00:00+02:00
147.63867950439453,150.60300990021173,146.4678898357036,149.4222615517396,2024-09-01 06:00:00+02:00
143.91207885742188,149.4621126033822,143.4138718154106,149.23294162119726,2024-09-03 06:00:00+02:00
142.55696868896484,147.16538398317067,142.07868656428758,146.30846719974633,2024-09-03 18:00:00+02:00
141.2018585205078,144.86865536295915,140.7435013131646,143.3839927782954,2024-09-04 06:00:00+02:00
140.150634765625,143.5832735207651,139.44317406085423,142.63169618483863,2024-09-04 18:00:00+02:00
139.0994110107422,142.297891678571,138.1428468085439,141.87939959138183,2024-09-05 06:00:00+02:00
138.69586181640625,141.70004974504164,137.7791626604884,140.40969526537117,2024-09-05 18:00:00+02:00
138.2923126220703,141.10220781151227,137.4154785124329,138.9399909393605,2024-09-06 06:00:00+02:00
139.3534927368164,142.04879476382902,138.82540206216413,140.01611664180632,2024-09-07 18:00:00+02:00
140.4146728515625,142.99538171614577,140.23532561189535,141.09224234425213,2024-09-09 06:00:00+02:00
139.76202392578125,141.8794038968029,138.88518224400377,140.91786794115046,2024-09-09 18:00:00+02:00
139.109375,140.76342607746002,137.5350388761122,140.74349353804877,2024-09-10 06:00:00+02:00
138.19268035888672,139.72217211636502,135.23830841649044,139.3784080088907,2024-09-10 18:00:00+02:00
137.27598571777344,138.68091815527004,132.94157795686866,138.01332247973258,2024-09-11 06:00:00+02:00
138.68590545654297,139.45812035654382,135.08386287371138,138.19765712382787,2024-09-11 18:00:00+02:00
140.0958251953125,140.23532255781757,137.22614779055414,138.38199176792315,2024-09-12 06:00:00+02:00
141.58546447753906,142.4274356433453,139.03464679550342,139.61256878418794,2024-09-12 18:00:00+02:00
143.07510375976562,144.619548728873,140.84314580045273,140.84314580045273,2024-09-13 06:00:00+02:00
142.76123809814453,144.42524789493226,141.3164406271245,142.2979091652016,2024-09-14 18:00:00+02:00
142.44737243652344,144.2309470609915,141.78973545379625,143.75267252995047,2024-09-16 06:00:00+02:00
142.0587615966797,144.08148105149564,139.8467210469749,141.3513085128215,2024-09-16 18:00:00+02:00
141.67015075683594,143.93201504199976,137.90370664015353,138.94994449569256,2024-09-17 06:00:00+02:00
142.06871795654297,144.49997081644227,139.44317225173432,140.71858109563905,2024-09-17 18:00:00+02:00
142.46728515625,145.06792659088478,140.98263786331512,142.48721769558554,2024-09-18 06:00:00+02:00
145.46649169921875,146.96609219215415,143.03026715388978,144.3305802539926,2024-09-18 18:00:00+02:00
148.4656982421875,148.86425779342352,145.07789644446447,146.17394281239967,2024-09-19 06:00:00+02:00
147.12552642822266,148.44577214381587,144.91349350644657,146.84653177697618,2024-09-19 18:00:00+02:00
145.7853546142578,148.02728649420823,144.74909056842867,147.51912074155263,2024-09-20 06:00:00+02:00
146.12911224365234,147.44437862529608,144.5896542675423,146.80667419930208,2024-09-21 18:00:00+02:00
146.47286987304688,146.8614707563839,144.43021796665593,146.0942276570515,2024-09-23 06:00:00+02:00
148.27140045166016,149.22795708599517,146.6671731512513,147.8080639406041,2024-09-23 18:00:00+02:00
150.06993103027344,151.5944434156064,148.90412833584665,149.5219002241567,2024-09-24 06:00:00+02:00
149.20803833007812,150.71261820976247,148.3660671716051,149.5916523223259,2024-09-24 18:00:00+02:00
148.3461456298828,149.83079300391856,147.8280060073635,149.66140442049513,2024-09-25 06:00:00+02:00
148.3461456298828,149.83079300391856,147.8280060073635,149.66140442049513,2024-09-25 06:00:00+02:00
151.22000122070312,152.4199981689453,150.47999572753906,151.05999755859375,2024-09-27 15:30:00+02:00
150.10000610351562,151.2050018310547,149.77000427246094,151.2050018310547,2024-09-27 18:45:00+02:00
149.80999755859375,150.92999267578125,149.30999755859375,150.1300048828125,2024-09-30 15:30:00+02:00
150.35000610351562,150.47000122070312,148.91000366210938,149.80999755859375,2024-09-30 18:45:00+02:00
152.31179809570312,152.97000122070312,149.89999389648438,149.89999389648438,2024-10-01 15:30:00+02:00
152.7100067138672,153.52000427246094,152.16000366210938,152.27999877929688,2024-10-01 18:45:00+02:00
152.7100067138672,155.14999389648438,152.58999633789062,153.1699981689453,2024-10-02 15:30:00+02:00
151.47000122070312,152.89999389648438,150.6699981689453,152.7050018310547,2024-10-02 18:45:00+02:00
150.9600067138672,151.64999389648438,149.52499389648438,150.08999633789062,2024-10-03 15:30:00+02:00
151.3000030517578,151.39999389648438,149.8699951171875,150.93499755859375,2024-10-03 18:45:00+02:00
152.8699951171875,154.3800048828125,151.40440368652344,153.2899932861328,2024-10-04 15:30:00+02:00
151.3800048828125,152.7550048828125,150.9250030517578,152.7550048828125,2024-10-04 18:45:00+02:00
152.8699951171875,153.39999389648438,150.0,150.0,2024-10-07 15:30:00+02:00
152.8000030517578,153.23500061035156,151.9499969482422,152.8300018310547,2024-10-07 18:45:00+02:00
148.27000427246094,151.24000549316406,146.6199951171875,150.42999267578125,2024-10-08 15:30:00+02:00
148.0500030517578,148.55999755859375,147.6750030517578,148.27999877929688,2024-10-08 18:45:00+02:00
151.6699981689453,152.4149932861328,147.34739685058594,147.75,2024-10-09 15:30:00+02:00
151.82000732421875,152.09500122070312,150.97999572753906,151.59280395507812,2024-10-09 18:45:00+02:00
151.5,152.7449951171875,150.39999389648438,150.85000610351562,2024-10-10 15:30:00+02:00
150.89999389648438,151.5688934326172,150.38999938964844,151.49000549316406,2024-10-10 18:45:00+02:00
152.97999572753906,153.8300018310547,150.97999572753906,150.97999572753906,2024-10-11 15:30:00+02:00
151.88999938964844,153.08999633789062,151.83999633789062,152.99000549316406,2024-10-11 18:45:00+02:00
151.69000244140625,152.0,149.9499969482422,151.02000427246094,2024-10-14 15:30:00+02:00
152.9199981689453,153.0225067138672,151.4199981689453,151.63499450683594,2024-10-14 18:45:00+02:00
153.6699981689453,154.8699951171875,151.30999755859375,151.5,2024-10-15 15:30:00+02:00
151.64999389648438,153.99000549316406,151.50999450683594,153.6699981689453,2024-10-15 18:45:00+02:00
152.76499938964844,153.60499572753906,152.3300018310547,152.3300018310547,2024-10-16 15:30:00+02:00
154.25,154.38999938964844,152.3699951171875,152.70010375976562,2024-10-16 18:45:00+02:00
157.85000610351562,158.2899932861328,154.49000549316406,154.8000030517578,2024-10-17 15:30:00+02:00
158.10000610351562,158.27000427246094,157.3800048828125,157.85000610351562,2024-10-17 18:45:00+02:00
158.32000732421875,159.49000549316406,157.1199951171875,159.1699981689453,2024-10-18 15:30:00+02:00
158.27999877929688,159.07000732421875,157.9199981689453,158.3699951171875,2024-10-18 18:45:00+02:00
155.58990478515625,159.2050018310547,155.50999450683594,158.5399932861328,2024-10-21 15:30:00+02:00
156.07000732421875,156.47999572753906,155.41000366210938,155.55999755859375,2024-10-21 18:45:00+02:00
145.75999450683594,153.85000610351562,142.8000030517578,153.42999267578125,2024-10-22 15:30:00+02:00
145.97999572753906,147.9600067138672,145.52000427246094,145.75999450683594,2024-10-22 18:45:00+02:00
143.59100341796875,147.4949951171875,143.52999877929688,145.99000549316406,2024-10-23 15:30:00+02:00
141.7100067138672,143.6300048828125,141.52999877929688,143.5850067138672,2024-10-23 18:45:00+02:00
140.9550018310547,144.00999450683594,140.4149932861328,141.8699951171875,2024-10-24 15:30:00+02:00
141.35000610351562,142.02499389648438,140.88999938964844,140.98500061035156,2024-10-24 18:45:00+02:00
142.94000244140625,144.42999267578125,142.3000030517578,142.3300018310547,2024-10-25 15:30:00+02:00
141.52999877929688,142.89999389648438,141.44000244140625,142.89999389648438,2024-10-25 18:45:00+02:00
147.11000061035156,147.4250030517578,142.6199951171875,143.22999572753906,2024-10-28 14:30:00+01:00
147.75999450683594,148.24000549316406,146.88999938964844,147.0500030517578,2024-10-28 17:45:00+01:00
148.27000427246094,149.35159301757812,146.11000061035156,147.3800048828125,2024-10-29 14:30:00+01:00
147.24000549316406,148.47999572753906,147.14999389648438,148.2050018310547,2024-10-29 17:45:00+01:00
143.47500610351562,148.02000427246094,143.24000549316406,146.11000061035156,2024-10-30 14:30:00+01:00
142.72000122070312,144.13999938964844,142.55499267578125,143.5399932861328,2024-10-30 17:45:00+01:00
141.88499450683594,144.08999633789062,140.75999450683594,143.0,2024-10-31 14:30:00+01:00
141.8300018310547,142.85000610351562,141.63999938964844,141.91000366210938,2024-10-31 17:45:00+01:00
143.22999572753906,143.8699951171875,141.80999755859375,141.80999755859375,2024-11-01 14:30:00+01:00
143.5399932861328,144.09500122070312,142.82000732421875,143.1699981689453,2024-11-01 17:45:00+01:00
143.77000427246094,145.19500732421875,142.08999633789062,143.1699981689453,2024-11-04 15:30:00+01:00
142.5800018310547,143.91000366210938,142.39500427246094,143.77000427246094,2024-11-04 18:45:00+01:00
144.27999877929688,145.19000244140625,141.3300018310547,142.55999755859375,2024-11-05 15:30:00+01:00
144.6199951171875,144.75999450683594,143.8249969482422,144.22999572753906,2024-11-05 18:45:00+01:00
167.77000427246094,170.0,160.16000366210938,164.69000244140625,2024-11-06 15:30:00+01:00
167.69000244140625,170.52000427246094,167.1999969482422,167.7550048828125,2024-11-06 18:45:00+01:00
162.47000122070312,168.4199981689453,160.88999938964844,168.0800018310547,2024-11-07 15:30:00+01:00
161.0399932861328,162.82000732421875,160.97999572753906,162.47000122070312,2024-11-07 18:45:00+01:00
158.47999572753906,160.9199981689453,158.22999572753906,159.88999938964844,2024-11-08 15:30:00+01:00
158.86000061035156,158.91000366210938,157.5,158.38999938964844,2024-11-08 18:45:00+01:00
160.49000549316406,160.83999633789062,158.66000366210938,160.0,2024-11-11 15:30:00+01:00
159.11000061035156,160.8300018310547,158.76499938964844,160.4199981689453,2024-11-11 18:45:00+01:00
153.72000122070312,158.05999755859375,151.89999389648438,157.5,2024-11-12 15:30:00+01:00
153.8300018310547,154.8699951171875,152.88999938964844,153.74000549316406,2024-11-12 18:45:00+01:00
152.9550018310547,154.6898956298828,151.42999267578125,153.50999450683594,2024-11-13 15:30:00+01:00
152.24000549316406,153.4550018310547,151.839599609375,152.9550018310547,2024-11-13 18:45:00+01:00
148.6779022216797,152.1999969482422,148.24000549316406,151.72999572753906,2024-11-14 15:30:00+01:00
146.3800048828125,148.64999389648438,145.74000549316406,148.61000061035156,2024-11-14 18:45:00+01:00
147.2899932861328,149.49000549316406,146.39999389648438,147.3800048828125,2024-11-15 15:30:00+01:00
147.07000732421875,147.5,146.5598907470703,147.22000122070312,2024-11-15 18:45:00+01:00
146.7949981689453,148.5,145.92999267578125,147.0,2024-11-18 15:30:00+01:00
147.25,147.47000122070312,146.16000366210938,146.7949981689453,2024-11-18 18:45:00+01:00
144.99000549316406,146.1699981689453,143.7050018310547,145.08999633789062,2024-11-19 15:30:00+01:00
144.67999267578125,145.33999633789062,144.35000610351562,144.99000549316406,2024-11-19 18:45:00+01:00
149.52999877929688,149.89999389648438,145.48500061035156,145.91000366210938,2024-11-20 15:30:00+01:00
148.19000244140625,149.93809509277344,147.92999267578125,149.56500244140625,2024-11-20 18:45:00+01:00
149.61500549316406,150.05999755859375,146.61000061035156,148.0,2024-11-21 15:30:00+01:00
149.99000549316406,150.84500122070312,149.3699951171875,149.67999267578125,2024-11-21 18:45:00+01:00
152.46009826660156,153.25,149.58999633789062,149.58999633789062,2024-11-22 15:30:00+01:00
151.89999389648438,153.1699981689453,151.49000549316406,152.63999938964844,2024-11-22 18:45:00+01:00
