Open,High,Low,Close,CloseBkp,Datetime
496.2493972377817,497.05991629825206,484.76342903870676,485.0303039550781,485.0303039550781,2024-06-07 06:00:00+02:00
,,,485.0303039550781,485.0303039550781,2024-06-07 06:00:00+02:00
,,,489.0289611816406,489.0289611816406,2024-06-08 18:00:00+02:00
487.19823842674793,491.5542616515674,482.425484175457,491.1672668457031,491.1672668457031,2024-06-10 06:00:00+02:00
,,,491.7725524902344,491.7725524902344,2024-06-10 18:00:00+02:00
487.0593241298421,493.9257568472447,486.4937605750674,492.3778381347656,492.3778381347656,2024-06-11 06:00:00+02:00
,,,490.8150329589844,490.8150329589844,2024-06-11 18:00:00+02:00
496.12856239042617,496.12856239042617,483.6459810844482,489.2522277832031,489.2522277832031,2024-06-12 06:00:00+02:00
,,,491.35084533691406,491.35084533691406,2024-06-12 18:00:00+02:00
486.4838286792351,498.11308355434494,480.6295176180207,493.449462890625,493.449462890625,2024-06-13 06:00:00+02:00
,,,493.3601684570313,493.3601684570313,2024-06-13 18:00:00+02:00
492.9831109685756,493.9952326507502,487.9226236828437,493.2708740234375,493.2708740234375,2024-06-14 06:00:00+02:00
,,,490.3861083984375,490.3861083984375,2024-06-15 18:00:00+02:00
489.5938982073775,491.3775818523486,486.9732167166271,487.5013427734375,487.5013427734375,2024-06-17 06:00:00+02:00
,,,483.42578125,483.42578125,2024-06-17 18:00:00+02:00
488.9760902088301,489.92274559130425,477.3473426479921,479.3502197265625,479.3502197265625,2024-06-18 06:00:00+02:00
,,,481.0791015625,481.0791015625,2024-06-19 06:00:00+02:00
478.34383251751166,484.203060958474,476.42062887880326,482.8079833984375,482.8079833984375,2024-06-20 06:00:00+02:00
,,,481.8463897705078,481.8463897705078,2024-06-20 18:00:00+02:00
482.7282653704996,486.5746117162283,478.8918630117973,480.8847961425781,480.8847961425781,2024-06-21 06:00:00+02:00
,,,484.5667572021485,484.5667572021485,2024-06-22 18:00:00+02:00
487.13265011948215,489.15550652180303,482.78807031661415,488.2487182617187,488.2487182617187,2024-06-24 06:00:00+02:00
,,,485.5183868408203,485.5183868408203,2024-06-24 18:00:00+02:00
488.9063747849765,488.9063747849765,478.9018418607201,482.7880554199219,482.7880554199219,2024-06-25 06:00:00+02:00
,,,482.5588684082031,482.5588684082031,2024-06-25 18:00:00+02:00
482.7880474985756,485.7176616127708,479.7687550433025,482.3296813964844,482.3296813964844,2024-06-26 06:00:00+02:00
,,,483.5254364013672,483.5254364013672,2024-06-26 18:00:00+02:00
483.3360883039534,487.2522249600229,480.3466886515391,484.72119140625,484.72119140625,2024-06-27 06:00:00+02:00
,,,496.09088134765625,496.09088134765625,2024-06-27 18:00:00+02:00
494.6161027032984,507.60006079472777,487.6807039438584,507.4605712890625,507.4605712890625,2024-06-28 06:00:00+02:00
,,,500.18138122558594,500.18138122558594,2024-06-29 18:00:00+02:00
504.9594429463798,507.11181442340177,491.1484306476724,492.9021911621094,492.9021911621094,2024-07-01 06:00:00+02:00
,,,494.6908416748047,494.6908416748047,2024-07-01 18:00:00+02:00
492.51357471646025,496.7086904452232,491.6466536694691,496.4794921875,496.4794921875,2024-07-02 06:00:00+02:00
,,,492.3192596435547,492.3192596435547,2024-07-02 18:00:00+02:00
495.3634610052626,496.32006040660207,484.8009091833899,488.1590270996094,488.1590270996094,2024-07-03 06:00:00+02:00
,,,487.2223510742187,487.2223510742187,2024-07-04 06:00:00+02:00
487.2721672514081,487.93981325349336,482.78806755277554,486.2856750488281,486.2856750488281,2024-07-05 06:00:00+02:00
,,,486.9483184814453,486.9483184814453,2024-07-06 18:00:00+02:00
487.4614980061593,492.1349287883313,484.4521798246354,487.6109619140625,487.6109619140625,2024-07-08 06:00:00+02:00
,,,488.9910583496094,488.9910583496094,2024-07-08 18:00:00+02:00
486.6045123237844,493.6495383527521,484.372436912526,490.37115478515625,490.37115478515625,2024-07-09 06:00:00+02:00
,,,494.7655792236328,494.7655792236328,2024-07-09 18:00:00+02:00
489.2053121186094,499.72799691906056,488.38820221314427,499.1600036621094,499.1600036621094,2024-07-10 06:00:00+02:00
,,,500.8689422607422,500.8689422607422,2024-07-10 18:00:00+02:00
495.9414400496907,506.9324654549209,495.9414400496907,502.577880859375,502.577880859375,2024-07-11 06:00:00+02:00
,,,506.1502075195313,506.1502075195313,2024-07-11 18:00:00+02:00
505.1288379711812,512.7518010128025,501.6511490257225,509.7225341796875,509.7225341796875,2024-07-12 06:00:00+02:00
,,,511.6357421875,511.6357421875,2024-07-13 18:00:00+02:00
522.3876034421578,528.9543446289732,511.9844904464128,513.5489501953125,513.5489501953125,2024-07-15 06:00:00+02:00
,,,530.2397766113281,530.2397766113281,2024-07-15 18:00:00+02:00
532.0135276236979,547.9768807650385,525.2674294626153,546.9306030273438,546.9306030273438,2024-07-16 06:00:00+02:00
,,,559.0924987792969,559.0924987792969,2024-07-16 18:00:00+02:00
552.0424895290132,571.5831847151215,549.3520175786011,571.25439453125,571.25439453125,2024-07-17 06:00:00+02:00
,,,566.8001708984375,566.8001708984375,2024-07-17 18:00:00+02:00
562.5053551495558,579.4452861283733,559.4362212133481,562.345947265625,562.345947265625,2024-07-18 06:00:00+02:00
,,,562.8392028808594,562.8392028808594,2024-07-18 18:00:00+02:00
565.1161117469653,567.8863179825398,559.5558113018319,563.3324584960938,563.3324584960938,2024-07-19 06:00:00+02:00
,,,559.9444885253906,559.9444885253906,2024-07-20 18:00:00+02:00
561.0605062234696,562.2562783057857,555.111629822701,556.5565185546875,556.5565185546875,2024-07-22 06:00:00+02:00
,,,554.6482849121094,554.6482849121094,2024-07-22 18:00:00+02:00
556.8155657232184,556.8654377102654,550.8567147440444,552.7400512695312,552.7400512695312,2024-07-23 06:00:00+02:00
,,,555.256103515625,555.256103515625,2024-07-23 18:00:00+02:00
558.0212724011836,559.1472844771239,551.0659552895635,557.7721557617188,557.7721557617188,2024-07-24 06:00:00+02:00
,,,557.7372741699219,557.7372741699219,2024-07-24 18:00:00+02:00
560.0142022773241,567.8763379700307,556.6063036986174,557.702392578125,557.702392578125,2024-07-25 06:00:00+02:00
,,,562.7046508789062,562.7046508789062,2024-07-25 18:00:00+02:00
558.0212832424784,577.0836937302317,558.0212832424784,567.7069091796875,567.7069091796875,2024-07-26 06:00:00+02:00
,,,566.2271728515625,566.2271728515625,2024-07-27 18:00:00+02:00
563.7111331710192,569.3311584823764,559.7750780000316,564.7474365234375,564.7474365234375,2024-07-29 06:00:00+02:00
,,,569.5205078125,569.5205078125,2024-07-29 18:00:00+02:00
564.89690691013,577.3826010535424,563.9900882981193,574.2935791015625,574.2935791015625,2024-07-30 06:00:00+02:00
,,,574.2088623046875,574.2088623046875,2024-07-30 18:00:00+02:00
563.4420531954809,578.8474480828427,560.333082398937,574.1241455078125,574.1241455078125,2024-07-31 06:00:00+02:00
,,,572.4351501464844,572.4351501464844,2024-07-31 18:00:00+02:00
575.1604942219476,585.4240873338601,565.0961457607691,570.7461547851562,570.7461547851562,2024-08-01 06:00:00+02:00
,,,579.2460327148438,579.2460327148438,2024-08-01 18:00:00+02:00
580.2724111580469,589.4498296029732,573.2174106133473,587.7459106445312,587.7459106445312,2024-08-02 06:00:00+02:00
,,,577.8460083007812,577.8460083007812,2024-08-03 18:00:00+02:00
580.0631126412474,584.7465176662088,564.7574007813452,567.9461059570312,567.9461059570312,2024-08-05 06:00:00+02:00
,,,567.1439208984375,567.1439208984375,2024-08-05 18:00:00+02:00
566.2022767465253,575.4793778365058,560.5423540760911,566.3417358398438,566.3417358398438,2024-08-06 06:00:00+02:00
,,,565.2107849121094,565.2107849121094,2024-08-06 18:00:00+02:00
564.6079296600078,569.6301602843376,555.0618233538952,564.079833984375,564.079833984375,2024-08-07 06:00:00+02:00
,,,564.1595153808594,564.1595153808594,2024-08-07 18:00:00+02:00
562.3758092365543,570.4272758078814,562.3758092365543,564.2391967773438,564.2391967773438,2024-08-08 06:00:00+02:00
,,,560.5124206542969,560.5124206542969,2024-08-08 18:00:00+02:00
562.5451894122824,563.9302924769466,555.6596324938744,556.78564453125,556.78564453125,2024-08-09 06:00:00+02:00
,,,560.0390930175781,560.0390930175781,2024-08-10 18:00:00+02:00
560.3330651102269,566.9894542163969,559.0675331579113,563.2925415039062,563.2925415039062,2024-08-12 06:00:00+02:00
,,,567.7517395019531,567.7517395019531,2024-08-12 18:00:00+02:00
567.9759546953674,573.6956629168585,566.9894625496421,572.2109375,572.2109375,2024-08-13 06:00:00+02:00
,,,574.9163513183594,574.9163513183594,2024-08-13 18:00:00+02:00
573.2074254876635,579.066653840961,571.2444155193122,577.6217651367188,577.6217651367188,2024-08-14 06:00:00+02:00
,,,577.5918579101562,577.5918579101562,2024-08-14 18:00:00+02:00
577.6217362425963,581.2788121966337,571.4835291802109,577.5619506835938,577.5619506835938,2024-08-15 06:00:00+02:00
,,,576.6003723144531,576.6003723144531,2024-08-15 18:00:00+02:00
578.8673358622159,579.5947978068335,572.0714266381018,575.6387939453125,575.6387939453125,2024-08-16 06:00:00+02:00
,,,576.1868591308594,576.1868591308594,2024-08-17 18:00:00+02:00
576.03738558527,581.2389116504627,575.0309446642793,576.7349243164062,576.7349243164062,2024-08-19 06:00:00+02:00
,,,577.6666259765625,577.6666259765625,2024-08-19 18:00:00+02:00
577.8011057396768,581.7471351798645,573.4665005670967,578.5983276367188,578.5983276367188,2024-08-20 06:00:00+02:00
,,,577.3128967285156,577.3128967285156,2024-08-20 18:00:00+02:00
579.4553134229084,581.3286755324374,575.3897125873887,576.0274658203125,576.0274658203125,2024-08-21 06:00:00+02:00
,,,576.3512878417969,576.3512878417969,2024-08-21 18:00:00+02:00
577.2032663439273,580.8902048530526,568.6037548947717,576.6751098632812,576.6751098632812,2024-08-22 06:00:00+02:00
,,,579.5599060058594,579.5599060058594,2024-08-22 18:00:00+02:00
578.9470946510102,583.1422409323978,576.4061169846852,582.4447021484375,582.4447021484375,2024-08-23 06:00:00+02:00
,,,583.7500610351562,583.7500610351562,2024-08-24 18:00:00+02:00
585.9721521333889,589.9979159856102,583.6703167980763,585.055419921875,585.055419921875,2024-08-26 06:00:00+02:00
,,,585.1650085449219,585.1650085449219,2024-08-26 18:00:00+02:00
587.3871013644185,590.2470162843719,581.7172651460206,585.2745971679688,585.2745971679688,2024-08-27 06:00:00+02:00
,,,585.8674926757812,585.8674926757812,2024-08-27 18:00:00+02:00
586.9287590776407,590.7452429073173,581.8069065297549,586.4603881835938,586.4603881835938,2024-08-28 06:00:00+02:00
,,,587.9700622558594,587.9700622558594,2024-08-28 18:00:00+02:00
588.5928664838234,590.5160396662853,582.3051648576111,589.479736328125,589.479736328125,2024-08-29 06:00:00+02:00
