Open,High,Low,Close,Datetime
69.5464703492587,70.0110372292501,69.50693194019767,69.8627700805664,2024-05-07 06:00:00+02:00
69.68485040676231,69.96161549883013,69.38337664107559,69.85782623291016,2024-05-07 18:00:00+02:00
69.82323046426593,69.91219376841016,69.2598213419535,69.8528823852539,2024-05-08 06:00:00+02:00
69.87759577400001,70.62386722599904,69.56129604723023,70.52996444702148,2024-05-08 18:00:00+02:00
69.9319610837341,71.33554068358791,69.86277075250695,71.20704650878906,2024-05-09 06:00:00+02:00
70.54973528030047,71.45909607792655,70.3569902444508,71.34048461914062,2024-05-09 18:00:00+02:00
71.16750947686683,71.58265147226518,70.85120973639464,71.47392272949219,2024-05-10 06:00:00+02:00
71.51840219302,71.77045484213755,70.39158395531479,70.72270965576172,2024-05-11 18:00:00+02:00
71.86929490917318,71.95825821200994,69.93195817423494,69.97149658203125,2024-05-13 06:00:00+02:00
71.20704279801865,71.30094557283901,69.91218822903434,70.12470245361328,2024-05-13 18:00:00+02:00
70.5447906868641,70.64363293366809,69.89241828383376,70.27790832519531,2024-05-14 06:00:00+02:00
70.8067262715531,71.2366941953389,70.38663729553451,70.82154846191406,2024-05-14 18:00:00+02:00
71.0686618562421,71.82975545700971,70.88085630723525,71.36518859863281,2024-05-15 06:00:00+02:00
71.04394997708785,71.5727639216287,70.17906710238394,70.44594192504883,2024-05-15 18:00:00+02:00
71.0192380979336,71.31577238624772,69.47727789753263,69.52669525146484,2024-05-16 06:00:00+02:00
70.34216161380172,70.52996339617604,69.31912887069147,69.43774032592773,2024-05-16 18:00:00+02:00
69.66508512966986,69.74415440610437,69.16097984385031,69.34878540039062,2024-05-17 06:00:00+02:00
69.46739771355469,69.73921579602779,68.91387129455842,69.03742599487305,2024-05-18 18:00:00+02:00
69.26971029743952,69.73427718595123,68.66676274526651,68.72606658935547,2024-05-20 06:00:00+02:00
68.88915872093685,69.46739758503007,68.43447832455377,68.90892791748047,2024-05-20 18:00:00+02:00
68.5086071444342,69.20051798410891,68.20219390384104,69.09178924560547,2024-05-21 06:00:00+02:00
68.58274040270791,69.06707648097313,68.05392644482848,68.77054595947266,2024-05-21 18:00:00+02:00
68.65687366098162,68.93363497783733,67.90565898581593,68.44930267333984,2024-05-22 06:00:00+02:00
68.577902431269,68.77583632127423,67.72585030883425,68.34011459350586,2024-05-22 18:00:00+02:00
68.49893120155636,68.61803766471112,67.54604163185257,68.23092651367188,2024-05-23 06:00:00+02:00
68.55848614208014,68.80663471357076,67.91330214409194,68.40959548950195,2024-05-23 18:00:00+02:00
68.61804108260391,68.99523176243038,68.2805626563313,68.58826446533203,2024-05-24 06:00:00+02:00
68.57833824768679,69.0398947321766,67.57085568872174,67.78426361083984,2024-05-26 06:00:00+02:00
68.53863541276968,69.08455770192285,66.86114872111217,66.98026275634766,2024-05-28 06:00:00+02:00
67.37729967550936,67.99767109220053,66.46907503254704,66.90581893920898,2024-05-28 18:00:00+02:00
66.21596393824905,66.91078448247823,66.07700134398189,66.83137512207031,2024-05-29 06:00:00+02:00
66.67255342572128,67.51130055229729,66.52366656166586,67.35248184204102,2024-05-29 18:00:00+02:00
67.1291429131935,68.11181662211632,66.97033177934985,67.87358856201172,2024-05-30 06:00:00+02:00
67.59566664703986,68.76196792378387,67.38226251657441,68.63788986206055,2024-05-30 18:00:00+02:00
68.06219038088622,69.41211922545142,67.79419325379898,69.40219116210938,2024-05-31 06:00:00+02:00
68.86122818665689,69.66523092391282,67.78426431174819,68.79670715332031,2024-06-01 18:00:00+02:00
69.66026599242757,69.9183426223742,67.77433536969741,68.19122314453125,2024-06-03 06:00:00+02:00
68.67263499050236,69.09945082168065,67.09440996818091,67.46662902832031,2024-06-03 18:00:00+02:00
67.68500398857715,68.2805590209871,66.41448456666443,66.74203491210938,2024-06-04 06:00:00+02:00
67.28300363298982,67.8388577955912,66.21596781149799,67.00011444091797,2024-06-04 18:00:00+02:00
66.88100327740247,67.3971565701953,66.01745105633157,67.25819396972656,2024-06-05 06:00:00+02:00
66.9256711017138,67.57085892097447,66.20107770244336,66.9405632019043,2024-06-05 18:00:00+02:00
66.97033892602514,67.74456127175364,66.38470434855515,66.62293243408203,2024-06-06 06:00:00+02:00
66.35493134790866,66.8313761591611,65.73455612293475,66.08196640014648,2024-06-06 18:00:00+02:00
65.73952376979219,65.91819104656857,65.08440789731434,65.54100036621094,2024-06-07 06:00:00+02:00
65.46159649042389,66.32515629735676,65.1290783086719,66.09189224243164,2024-06-08 18:00:00+02:00
65.18366921105557,66.73212154814496,65.17374872002944,66.64278411865234,2024-06-10 06:00:00+02:00
65.8685588363345,66.72219057708423,65.35240936400619,66.67255783081055,2024-06-10 18:00:00+02:00
66.55344846161343,66.71225960602352,65.53107000798295,66.70233154296875,2024-06-11 06:00:00+02:00
67.57085464114098,68.08700410450842,66.74203555881485,67.58574295043945,2024-06-11 18:00:00+02:00
68.58826082066855,69.46174860299332,67.95300110964676,68.46915435791016,2024-06-12 06:00:00+02:00
68.35004368053097,69.75456554150395,67.9033755002297,69.19871139526367,2024-06-12 18:00:00+02:00
68.11182654039341,70.04738248001459,67.85374989081264,69.92826843261719,2024-06-13 06:00:00+02:00
68.56345276889479,69.78434334001946,67.91826496472417,69.27811813354492,2024-06-13 18:00:00+02:00
69.01507899739616,69.52130420002433,67.98278003863571,68.62796783447266,2024-06-14 06:00:00+02:00
68.63789157067548,69.3029316999392,68.01752014803931,68.81655883789062,2024-06-15 18:00:00+02:00
68.2607041439548,69.08455919985404,68.05226025744291,69.0051498413086,2024-06-17 06:00:00+02:00
68.55848855498613,69.2781179089153,68.41456192887895,68.94063568115234,2024-06-17 18:00:00+02:00
68.85627296601744,69.47167661797656,68.776863600315,68.8761215209961,2024-06-18 06:00:00+02:00
68.67760075927865,69.149077752209,68.10685832553506,68.30537414550781,2024-06-19 06:00:00+02:00
68.49892855253985,68.82647888644144,67.4368530507551,67.73462677001953,2024-06-20 06:00:00+02:00
68.08203978236835,68.35003689551937,66.8512250251469,67.5361099243164,2024-06-20 18:00:00+02:00
67.66515101219687,67.87359490459731,66.26559699953869,67.33759307861328,2024-06-21 06:00:00+02:00
67.62048482893991,68.08204131249549,66.6576709510705,67.46166610717773,2024-06-22 18:00:00+02:00
67.57581864568294,68.29048772039367,67.04974490260231,67.58573913574219,2024-06-24 06:00:00+02:00
67.35248470195302,68.14159912920347,65.5608554639,66.29040908813477,2024-06-24 18:00:00+02:00
67.12915075822308,67.99271053801327,64.0719660251977,64.99507904052734,2024-06-25 06:00:00+02:00
65.94796626076561,66.95545269494022,64.36478090172825,65.41196823120117,2024-06-25 18:00:00+02:00
64.76678176330816,65.91819485186718,64.65759577825881,65.828857421875,2024-06-26 06:00:00+02:00
65.28789400317399,65.94300612385729,64.96033605890894,65.86856079101562,2024-06-26 18:00:00+02:00
65.80900624303983,65.96781739584738,65.26307633955906,65.90826416015625,2024-06-27 06:00:00+02:00
65.66011210559856,66.43433438743872,65.34744247664547,66.0422592163086,2024-06-27 18:00:00+02:00
65.51121796815727,66.90085137903007,65.43180861373187,66.17625427246094,2024-06-28 06:00:00+02:00
65.92810747519097,66.90581718090496,64.78166231383732,65.2035140991211,2024-06-29 18:00:00+02:00
66.34499698222467,66.91078298277986,64.13151601394276,64.23077392578125,2024-07-01 06:00:00+02:00
65.18862688950585,65.75936934282582,64.08188640536491,64.25062561035156,2024-07-01 18:00:00+02:00
64.03225679678705,64.60795570287178,64.03225679678705,64.27047729492188,2024-07-02 06:00:00+02:00
64.17121984077727,64.8015155244936,64.0421815270318,64.28536605834961,2024-07-02 18:00:00+02:00
64.31018288476747,64.99507534611543,64.05210625727656,64.30025482177734,2024-07-03 06:00:00+02:00
64.14144119681986,64.71218744822093,63.694774903694984,64.26055145263672,2024-07-04 06:00:00+02:00
63.97269950887224,64.42929955032642,63.337443550113406,64.2208480834961,2024-07-05 06:00:00+02:00
64.33996229628906,64.95537348964068,63.99751794473759,64.76181411743164,2024-07-06 18:00:00+02:00
64.70722508370586,65.48144742895494,64.65759233936177,65.30278015136719,2024-07-08 06:00:00+02:00
64.90078061769634,65.59559360065762,64.86107593682371,65.21841049194336,2024-07-08 18:00:00+02:00
65.0943361516868,65.70973977236032,65.06455953428564,65.13404083251953,2024-07-09 06:00:00+02:00
65.14893088006264,65.98270648692801,64.84122526766144,65.39707946777344,2024-07-09 18:00:00+02:00
65.20352560843847,66.25567320149571,64.61789100103725,65.66011810302734,2024-07-10 06:00:00+02:00
66.30033804300291,67.68004349261143,65.70477919288567,67.18374633789062,2024-07-10 18:00:00+02:00
67.39715047756735,69.10441378372715,66.79166738473408,68.7073745727539,2024-07-11 06:00:00+02:00
68.26566946332466,69.85878274487442,67.9182592083715,69.45678329467773,2024-07-11 18:00:00+02:00
69.13418844908196,70.6131517060217,69.04485103200889,70.20619201660156,2024-07-12 06:00:00+02:00
69.868707564143,70.76204387702461,69.40715108572155,70.13174819946289,2024-07-13 18:00:00+02:00
70.60322667920401,70.91093604802751,69.76945113943421,70.05730438232422,2024-07-15 06:00:00+02:00
70.72234420475863,72.3452380778684,70.17145407675079,71.90353393554688,2024-07-15 18:00:00+02:00
70.84146173031323,73.77954010770931,70.57345701406739,73.74976348876953,2024-07-16 06:00:00+02:00
71.98293852432998,73.7447949806781,71.59582736306564,73.19390487670898,2024-07-16 18:00:00+02:00
