Close,High,Low,Open,Datetime
33.391056060791016,33.450310179724504,33.10464859451673,33.331798174428805,2024-05-07 06:00:00+02:00
33.33673858642578,33.48487766053849,33.15896869204069,33.40587091125931,2024-05-07 18:00:00+02:00
33.28242111206055,33.51944514135246,33.21328878956465,33.47994364808982,2024-05-08 06:00:00+02:00
33.42562484741211,33.55895039295217,33.24291584236513,33.420685748024525,2024-05-08 18:00:00+02:00
33.56882858276367,33.59845564455187,33.27254289516561,33.36142784795922,2024-05-09 06:00:00+02:00
33.588579177856445,33.62314533890756,33.321924320544255,33.445375433854664,2024-05-09 18:00:00+02:00
33.60832977294922,33.64783503326326,33.371305745922896,33.5293230197501,2024-05-10 06:00:00+02:00
33.65277099609375,33.726842413286235,33.38118081953267,33.55401161714385,2024-05-11 18:00:00+02:00
33.69721221923828,33.8058497933092,33.39105589314246,33.5787002145376,2024-05-13 06:00:00+02:00
33.72190284729004,33.815726893537644,33.43549914368723,33.62808068498629,2024-05-13 18:00:00+02:00
33.7465934753418,33.82560399376609,33.479942394232005,33.677461155434976,2024-05-14 06:00:00+02:00
33.568824768066406,33.81572697840322,33.42068381406378,33.702152185377216,2024-05-14 18:00:00+02:00
33.391056060791016,33.805849963040345,33.361425233895545,33.72684321531945,2024-05-15 06:00:00+02:00
33.554012298583984,33.87498405151891,33.3762423899179,33.55895138062985,2024-05-15 18:00:00+02:00
33.71696853637695,33.94411813999747,33.39105954594025,33.39105954594025,2024-05-16 06:00:00+02:00
33.52438545227051,33.79597753683267,33.34661742545498,33.51944823980406,2024-05-16 18:00:00+02:00
33.33180236816406,33.647836933667875,33.3021753049697,33.647836933667875,2024-05-17 06:00:00+02:00
33.2972354888916,33.52438509440523,33.23797948070266,33.49475614877256,2024-05-18 18:00:00+02:00
33.26266860961914,33.40093325514259,33.17378365643563,33.34167536387724,2024-05-20 06:00:00+02:00
33.40093231201172,33.47994094942889,33.23797782698347,33.371303370267086,2024-05-20 18:00:00+02:00
33.5391960144043,33.55894864371518,33.30217199753131,33.40093137665692,2024-05-21 06:00:00+02:00
33.69227600097656,33.73178125948451,33.32686177824581,33.4354974717992,2024-05-21 18:00:00+02:00
33.84535598754883,33.90461387525382,33.3515515589603,33.470063566941484,2024-05-22 06:00:00+02:00
