Open,High,Low,Close,CloseBkp,Datetime
325.9454366735371,331.725944664895,325.607167817958,331.2284851074219,331.2284851074219,2024-05-09 06:00:00+02:00
,,,330.7608642578125,330.7608642578125,2024-05-09 18:00:00+02:00
332.571586214861,333.5764641904087,329.45751503386936,330.2932434082031,330.2932434082031,2024-05-10 06:00:00+02:00
,,,327.63682556152344,327.63682556152344,2024-05-11 18:00:00+02:00
330.9996564640974,332.1239199684676,324.8609919115952,324.98040771484375,324.98040771484375,2024-05-13 06:00:00+02:00
,,,326.68170166015625,326.68170166015625,2024-05-13 18:00:00+02:00
326.09469382125445,329.32818089515627,323.6770173335594,328.38299560546875,328.38299560546875,2024-05-14 06:00:00+02:00
,,,329.4923553466797,329.4923553466797,2024-05-14 18:00:00+02:00
329.5471031469701,332.4622091655047,328.59195883772037,330.6017150878906,330.6017150878906,2024-05-15 06:00:00+02:00
,,,326.8359375,326.8359375,2024-05-15 18:00:00+02:00
329.94505514405915,331.258355759104,321.64743276040616,323.0701599121094,323.0701599121094,2024-05-16 06:00:00+02:00
,,,325.02020263671875,325.02020263671875,2024-05-16 18:00:00+02:00
324.9306428780098,327.2985553226548,321.93592650830897,326.9702453613281,326.9702453613281,2024-05-17 06:00:00+02:00
,,,328.09947204589844,328.09947204589844,2024-05-18 18:00:00+02:00
327.58708820965944,332.5517250394923,325.95540623380924,329.22869873046875,329.22869873046875,2024-05-20 06:00:00+02:00
,,,331.55181884765625,331.55181884765625,2024-05-20 18:00:00+02:00
328.1939593926503,334.46196795417484,327.3880773488505,333.87493896484375,333.87493896484375,2024-05-21 06:00:00+02:00
,,,332.8551483154297,332.8551483154297,2024-05-21 18:00:00+02:00
331.138902168936,334.6609241937741,329.338101073296,331.8353576660156,331.8353576660156,2024-05-22 06:00:00+02:00
,,,331.53192138671875,331.53192138671875,2024-05-22 18:00:00+02:00
334.82012853836744,334.9494728813139,329.91518458868757,331.2284851074219,331.2284851074219,2024-05-23 06:00:00+02:00
,,,333.7157897949219,333.7157897949219,2024-05-23 18:00:00+02:00
331.4672695848773,336.37221373589244,330.2335795477111,336.2030944824219,336.2030944824219,2024-05-24 06:00:00+02:00
,,,331.42250061035156,331.42250061035156,2024-05-26 06:00:00+02:00
335.33749047395685,336.2727169126363,325.52760213794573,326.64190673828125,326.64190673828125,2024-05-28 06:00:00+02:00
,,,323.5377655029297,323.5377655029297,2024-05-28 18:00:00+02:00
324.14465333848955,325.2390704976482,319.9063183221458,320.4336242675781,320.4336242675781,2024-05-29 06:00:00+02:00
,,,321.89117431640625,321.89117431640625,2024-05-29 18:00:00+02:00
320.3639669095553,324.8709494531298,318.8715881817157,323.3487243652344,323.3487243652344,2024-05-30 06:00:00+02:00
,,,324.5724639892578,324.5724639892578,2024-05-30 18:00:00+02:00
324.1147878865516,325.9852406733885,317.5383871363125,325.79620361328125,325.79620361328125,2024-05-31 06:00:00+02:00
,,,322.8313446044922,322.8313446044922,2024-06-01 18:00:00+02:00
329.8455227965208,329.97486713548045,314.6630478544164,319.8664855957031,319.8664855957031,2024-06-03 06:00:00+02:00
,,,318.88648986816406,318.88648986816406,2024-06-03 18:00:00+02:00
321.84636521726924,323.348702752217,314.28500445831105,317.906494140625,317.906494140625,2024-06-04 06:00:00+02:00
,,,319.7570495605469,319.7570495605469,2024-06-04 18:00:00+02:00
318.1154291593374,321.9558327443673,316.9016266205483,321.60760498046875,321.60760498046875,2024-06-05 06:00:00+02:00
,,,319.2247772216797,319.2247772216797,2024-06-05 18:00:00+02:00
322.24438361592735,323.15969224667435,314.7227667788988,316.8419494628906,316.8419494628906,2024-06-06 06:00:00+02:00
,,,317.54522705078125,317.54522705078125,2024-06-06 18:00:00+02:00
317.66993879834246,322.7474667090347,314.8767793973392,318.2485046386719,318.2485046386719,2024-06-07 06:00:00+02:00
,,,321.2660827636719,321.2660827636719,2024-06-08 18:00:00+02:00
