Close,High,Low,Open,CloseBkp,Datetime
337.27806091308594,,,,337.27806091308594,2024-06-03 18:00:00+02:00
335.76885986328125,336.9543038966274,330.001030450688,336.9543038966274,335.76885986328125,2024-06-04 06:00:00+02:00
334.3343811035156,,,,334.3343811035156,2024-06-04 18:00:00+02:00
332.89990234375,337.28304188099287,328.257749019081,336.3267277130277,332.89990234375,2024-06-05 06:00:00+02:00
334.7577667236328,,,,334.7577667236328,2024-06-05 18:00:00+02:00
336.6156311035156,338.18956549845615,332.1527809091737,332.8600831252455,336.6156311035156,2024-06-06 06:00:00+02:00
336.71026611328125,,,,336.71026611328125,2024-06-06 18:00:00+02:00
336.8049011230469,340.09224818679644,335.62942845425687,337.14359509198573,336.8049011230469,2024-06-07 06:00:00+02:00
337.07884216308594,,,,337.07884216308594,2024-06-08 18:00:00+02:00
337.352783203125,338.25930106425176,334.91218625456474,336.2171658215096,337.352783203125,2024-06-10 06:00:00+02:00
336.9991455078125,,,,336.9991455078125,2024-06-10 18:00:00+02:00
336.6455078125,338.3688919126544,334.48380672040673,336.51600091933454,336.6455078125,2024-06-11 06:00:00+02:00
335.70411682128906,,,,335.70411682128906,2024-06-11 18:00:00+02:00
334.7627258300781,337.701437817969,332.66082291858106,336.78494856322646,334.7627258300781,2024-06-12 06:00:00+02:00
333.8163757324219,,,,333.8163757324219,2024-06-12 18:00:00+02:00
332.8700256347656,336.3367063691282,328.2378436332787,333.09915555939176,332.8700256347656,2024-06-13 06:00:00+02:00
332.4416809082031,,,,332.4416809082031,2024-06-13 18:00:00+02:00
332.0133361816406,333.52750285465874,327.35123988713,331.21638235319944,332.0133361816406,2024-06-14 06:00:00+02:00
332.31715393066406,,,,332.31715393066406,2024-06-15 18:00:00+02:00
332.6209716796875,332.83015875099414,328.01867370686773,330.11063562197097,332.6209716796875,2024-06-17 06:00:00+02:00
333.0692443847656,,,,333.0692443847656,2024-06-17 18:00:00+02:00
333.5175170898437,336.2569830559065,332.1727126634105,334.2746155941365,333.5175170898437,2024-06-18 06:00:00+02:00
335.05162048339844,,,,335.05162048339844,2024-06-19 06:00:00+02:00
336.5857238769531,336.8546786724199,330.0807388696054,333.5175050810584,336.5857238769531,2024-06-20 06:00:00+02:00
337.6317138671875,,,,337.6317138671875,2024-06-20 18:00:00+02:00
338.6777038574219,338.6976163023716,333.32824832219325,333.5474068193572,338.6777038574219,2024-06-21 06:00:00+02:00
340.25164794921875,,,,340.25164794921875,2024-06-22 18:00:00+02:00
341.8255920410156,344.63476672284185,338.8071694901887,340.8493350575463,341.8255920410156,2024-06-24 06:00:00+02:00
339.6638946533203,,,,339.6638946533203,2024-06-24 18:00:00+02:00
337.502197265625,343.0508683944392,336.01791451437185,342.6623781175618,337.502197265625,2024-06-25 06:00:00+02:00
336.89453125,,,,336.89453125,2024-06-25 18:00:00+02:00
336.286865234375,337.29300609416623,331.63477098702134,337.29300609416623,336.286865234375,2024-06-26 06:00:00+02:00
334.5784454345703,,,,334.5784454345703,2024-06-26 18:00:00+02:00
332.8700256347656,335.6593184189465,330.14053098800537,335.6593184189465,332.8700256347656,2024-06-27 06:00:00+02:00
331.0868835449219,,,,331.0868835449219,2024-06-27 18:00:00+02:00
329.3037414550781,338.6976120459545,327.00259246411434,338.1995273223575,329.3037414550781,2024-06-28 06:00:00+02:00
327.16197204589844,,,,327.16197204589844,2024-06-29 18:00:00+02:00
325.02020263671875,333.71677307022634,324.58188563704977,329.313690628344,325.02020263671875,2024-07-01 06:00:00+02:00
324.8408966064453,,,,324.8408966064453,2024-07-01 18:00:00+02:00
324.6615905761719,326.0761341772338,322.9780617659504,325.70755634316384,324.6615905761719,2024-07-02 06:00:00+02:00
324.4225006103516,,,,324.4225006103516,2024-07-02 18:00:00+02:00
324.18341064453125,326.63400933335805,320.45774670068926,326.165808484746,324.18341064453125,2024-07-03 06:00:00+02:00
321.0404968261719,,,,321.0404968261719,2024-07-04 06:00:00+02:00
317.8975830078125,323.76503553121614,315.3374202816208,323.28686326151904,317.8975830078125,2024-07-05 06:00:00+02:00
320.2186584472656,,,,320.2186584472656,2024-07-06 18:00:00+02:00
322.53973388671875,322.77880481952053,316.8017882940512,318.8638662915008,322.53973388671875,2024-07-08 06:00:00+02:00
324.82594299316406,,,,324.82594299316406,2024-07-08 18:00:00+02:00
327.1121520996094,327.4309336145754,318.4454962663059,320.9658037176912,327.1121520996094,2024-07-09 06:00:00+02:00
327.87921142578125,,,,327.87921142578125,2024-07-09 18:00:00+02:00
328.6462707519531,331.53515611069827,322.03169093405126,328.2478090474158,328.6462707519531,2024-07-10 06:00:00+02:00
330.4642791748047,,,,330.4642791748047,2024-07-10 18:00:00+02:00
332.28228759765625,332.561213834586,325.7573896976853,325.7573896976853,332.28228759765625,2024-07-11 06:00:00+02:00
